gender,text
1,刺激战场的回忆谁也不能够代替战争他还在继续我又怎么能忘记不知能否再相聚思念不止这一句有个地方叫学校充满我们的骄傲G港N港随便跳有胆你就快来到我还记得你的名我还记得你的情再次回归
1,前方柠檬派高能
1,前方高能！
1,[前方高能]
1,前方高能 前方高能 前方高能
1,前方高能预警
1,前面跟我抬杠的，正当防卫可以针对本人或者他人身边财产免受不法侵害，不法侵害不一定非要针对本人。
1,剩下83个人都是后台生成的(눈_눈)
1,《剪掉了》
1,《副总の情商》
1,副总的格局
1,加油！
1,动作指导:TOM
1,劲爆尾杀
1,【北京地铁】角门东对角门西，望京东探望京西
1,北京的笔、北京的煎饼、北京的手机
1,华丽蓝宝石，粉红油彩脂，橙八布
1,南山前辈走慢了 
1,南山前辈走马路 
1,占领屏幕
1,卡平A了
1,卧槽，我要拯救世界
1,厄 咒 ：难 逃 一 死
1,厉害了
1,原力笔
1,原子，分子，核外电子
1,《反客为主》
1,反客为主了，属于是。
1,反正我没干过，我是下课的时候对垃圾桶祭拜
1,变动的世界 
1,口口大西拉拉 
1,古い世代の芸術家の自信と冷静さ！
1,古筝：我当时怕极了
1,只是理论上人人平等
1,只能说中国没有间接性故意杀人未遂，所以更多只能判故意伤害
1, 【叮叮】up主，我来围观你的练习曲，为你点赞
1,可以调素琴
1,可是诸葛亮不弹古筝，弹的是古琴啊
1,可爱的独
1,《叶子画了一片绿色的妈妈》
1,吃饭睡觉打拜仁（即答）
1,吃饭，睡觉，打豆豆（及答doge）
1,各位，我们眼中的轻伤可能是擦破皮流点血，但医学界的轻伤，等于骨折等
1,各显神通
1,吉他英雄！！！
1,吊的吊的
1,同款手机
1,名场面
1,名场面》
1,后面的玩偶掉了
1,向吉他英雄------后藤一里献上礼炮
1,吓哭的（确信）
1,吓我一跳，还以为电话来了
1,吼吼吼
1,吼吼吼吼吼吼吼吼吼吼吼吼吼吼吼
1,呃，这段本来就是3D吧。比手绘其实要僵硬一些
1,周围的人：听我说谢谢你（）
1,周群是吧
1,呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆呼☆
1,和侵犯的紧迫性应算正当防卫
1,和哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,和稀泥~
1,哇
1,哈哈……
1,哈哈哈
1,哈哈哈哈
1,哈哈哈哈哈
1,哈哈哈哈哈哈
1,哈哈哈哈哈哈哈
1,哈哈哈哈哈哈哈哈
1,哈哈哈哈哈哈哈哈哈哈
1,哈哈哈哈哈哈哈哈哈哈哈
1,哈哈哈哈哈哈哈哈哈哈哈哈哈
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈或
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈或或或或
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈或或或或或
1,哈哈哈哈哈故意的是吧
1,哈哈来了
1,《哎哎哎欧欧欧》
1,哦～哦～爸爸妈妈给我的爱不少不多～
1,哦我信你 
1,哦 护士 医生的武器 
1,哦西尼 哪里呀 
1,哪个马楼看电影 
1,哭一天 
1,唉~我就不喜欢逛gai[doge]
1,唱、跳、rap
1,唱！跳！rap！（即答）
1,啊
1,啊SD法国红酒快乐
1,啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆啊啦—☆
1,啊 毛衣
1,啊水电费刚刚回家快乐
1,啥也别说了，全是艺术，全是感情
1,喜剧效果拉满
1,喜多/
1,\喜多/ \喜多/ \喜多/\喜多/ \喜多/ \喜多/
1,喜多最可爱！
1,喜多本人cv唱的哟
1,喜欢的人也许不多，但应该能深深吸引某些人吧
1,喜门
1,喜门！
1,喜门永存！
1,《喝口水吧海皇》
1,嗯
1,嗷嗷嗷嗷嗷嗷嗷嗷
1,噔噔噔噔噔噔噔噔噔噔噔噔噔噔噔
1,噜噜噜噜噜噜噜噜噜噜噜噜
1,噜噜噜噜噜噜噜噜噜噜噜噜噜噜
1,噜噜噜噜噜噜噜噜噜噜噜噜噜噜噜噜噜噜
1,噢耶
1,噩梦之始
1,因为梦易碎，才如此美好
1,团本
1,固定
1,圆周率算发
1,❀圆版✿似曾相识警示之语犹有疑虑
1,在吃饭
1,地板烫脚
1,地球啊 你走走摆烂了100万年 
1,增加密度，缩小空间，控制能量流动（随便乱说的）
1,复   旦   之   光
1,多个零好像少了似的
1,多少楼台烟雨中？
1,大家都一样啊................
1,大家都别忘了一件事，孔子是山东人，山东人的体格体型不用太多说吧
1,大家都是第一名哦
1,大碗拿铁
1,↓大预言家↓
1,【天元突破】我的钻头，是能突破天际的
1,天火！天火！！！
1,太nb了
1,太伪大了
1,太坏了
1,太帅了
1,太搞了
1,太狗了
1,《太高兴 太喜欢了》
1,奇怪的就是这种戏剧性的情节生活中比比皆是
1,套路开始了
1,奥斯卡最佳短片
1,女。         。
1,女子站。
1,好
1,好一个安塞腰鼓！
1,好多小黑子（doge
1,好崩溃现在半夜还有五个人和我一起看
1,好！来了，传销开始，赖斯！
1,好的镇站之宝我来了
1,如果不打，我就没丧失了人性，怎么可能会看两个女孩子被打?
1,如果是一般的来说确实有点防卫过当了
1,如果说那个原始人对字宙的几分钟凝视是看到了一颗宝石，其后你们所谓的整个人类文明，不过是弯腰去拾它罢了。　　在一个不可知的宇宙里，我的心脏懒得跳动了。　　当生存问题完全解决，当爱情因个体的异化和
1,如果这把被气到
1,妈妈 你走走白来了 100万年 
1,姐贵
1,字把妈妈慢慢慢显现漫展出门吧咱妈。
1,【孙子兵法】兵者，国之大事，死生之地，存亡之道，不可不察也。
1,《孝出强大》
1,孝   死   我   了
1,实数具有稠密性
1,实际23年也在刷
1,实验室震荡试管（标准操作，狗头）
1,宣判24年！
1,家长学生，互换身份
1,对
1,对对对
1,对 这就是鬼畜的始祖 M记幻想乡的起始点​
1,小傲想睡觉哈哈哈哈
1,小傲想辞职
1,《小傲想高深》
1,小傲的头发，小傲的眼睛还是小傲？
1,小心翼翼一笔一划
1,小潮听不见啊，这和发音有啥关系
1,小潮和海皇的衣服！！
1,小潮虐待员工（确信）
1,小潮迷之笑柠檬
1,小焯院长
1,小狗院长
1,就 挺不错的
1,就这样带你一同前往
1,就这样带你一同前往。
1,就那种，嗯
1,尴尬的，嗯
1,尽心尽力，一字一句的歌唱
1,居然还在，没被没了
1,属于
1,属于！
1,属于，但是若情节严重我认为仍要判刑
1,属于吧
1,属于，点错了
1,属于紧急避险？
1,属于见义勇为
1,属于防卫过当？
1,山田凉我爱你
1,山田胖虎得嘚嘶
1,《山要无后传》
1,《岛  市  老  八》
1,工贼
1,左声道是节奏组，右声道是主音吉他
1,左声道贝斯，右声道吉他
1,差点以为是鸡叫
1,"已知A,B,C三点共线"
1,已经气到拍桌子了
1,**市**区**路**号
1,广东
1,应该是：外水照流肥人田
1,建议发起一个“一拼到底挑战”不拼到底就不要做up了
1,建议改成不要笑挑战
1,开启下一个副本
1,开启新副本
1,开头见
1,开始？你把aⅴ23放哪？
1,开始施法
1,开始求极限了
1,开始求极限值
1,开始耍猴
1,张三
1,《张三》
1,张三来了
1,弹幕护体
1,强强强强
1,当代小学生谋权篡位
1,彻底疯狂
1,很蓝的啦
1,微积分大佬
1,心意已决定，每一笔都要细心勾勒。
1,必然不属于
1,必须无期
1,忍不了了，一拳打爆空气
1,快2000万播放了
1,怎么又是张三
1,怎么罗翔一直在用语气词啊
1,怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕好怕后
1,恐怖的278万点赞
1,恐龙妈妈提笔忘字~
1,恭喜你，学会抢答了
1,您已完成成就:入站仪式
1,您的iPhone以解锁
1,您的iphone已解锁
1,您的iPhone 已解锁
1,您   的   面   容   ID   已   解   锁
1,意思就是如果你有可能拿到，都是不行的
1,愚昧无知的我在半夜放声高歌
1,感觉够呛有这种可能，除非持械，但是持械感觉可能会带来更严重的后果
1,愤怒
1,成功击穿敌方的装甲
1,《成功挑到》
1,我
1,我2023 20日
1,我一定袖手旁观
1,我不会这么搞，我都是拿考试文具袋里的一整套一起拜
1,我不想再想起那歌
1,我不想用它拥有
1,我不知道选哪个……
1,我也偶尔
1,我也吃过
1,我也干过哈哈哈
1,我也是！！！！！！！！！！！！！
1,我也觉得是照着录像在画
1,我从2022年来挖坟
1,我以前也经常这么干
1,我们以后有很长的时间相处，有很多的事要谈，但不要再从道德的角度谈了，在宇宙中，那东西没意义。——《吞食者》
1,我倒我倒我倒我倒到倒到倒
1,我几千个朋友怎么了？中国十几亿人我几千个朋友怎么了？
1,我初中班里就摆着个东方明珠
1,我去麦当劳里放
1,我古筝九级，感觉我也能弹这首曲的0.7倍速
1,我只要工资不要工作（doge）
1,我孤身一人 
1,我希望你能明白，我打十分是因为满分只有十分
1,我当时为什么要点开它_(:зゝ∠)_
1,"我很不幸地不麻木,所以难以生存下去。　　我的物理学啊,你这个冷酷的情人,你已穷尽之后我如活得下去!－－－《微观尽头》"
1,我快笑死了
1,《我想起了开心的逝情》
1,我......我经常吃
1,我拿过500，拉了40多个人
1,我是从2022年穿越来的
1,我来
1,我活着就是为了山田凉！！！
1,我特哎哟杜莹
1,【我的世界】众神之战创造传奇，诞生英雄。
1,我的朋友多也就6-7万
1,我相信这绝不是他们第一次有如此惨绝人寰的暴行！一定要彻查！彻查！！！！
1,我看过这个视频的原版
1,我知道不属于，但是我希望那种情况下他可以属于！
1,我终于中了 
1,我经常这么干哈哈哈哈
1,我给五分是因为这道选择题只有五分（哭死我要给一百昏啊啊啊！！！！）
1,我还以为下课了
1,(ˇ╮ˇ)← 我选择死亡
1,我靠牛蛙
1,我高兴，我喜欢这里
1,战术自爆
1,战   术   踉   跄
1,所以到底犯什么罪
1,所有人皆是天选之子
1,所谓温暖，不过是宇宙诞生后一阵短暂的痉挛所产生的同样短暂的效应，它将像日落后的暮光一样转瞬即逝，能量将消失；只有寒冷永存，寒冷之美才是永恒的美。－－－《梦之海》
1,手机屏幕放不下小数点后面还有六位数
1,手机：早知道我还不如烂在厂子里
1,手機都會震動是吧
1,手舞足蹈
1,打1分的有难了，别让我在下北泽看见你
1,打卡第一天
1,打豆豆
1,打输住院 打赢坐牢
1,　　把人类看作虫子的三体人似乎忘记了一个事实；虫子从来就没有被真正战胜过。太阳被一小片黑云遮住了，在大地上投下一团移动的阴影。这不是普遍的云，是刚刚到来的一大群蝗虫，它们很快开始在附近的田野上降落，三
1,把前缀给我ban喽
1,报警
1,抬起头来啊波奇酱 我永远爱你
1,@拼多多
1,拼多多员工在看直播？
1,拼多多：来了，你就别想走了
1,拼多多的产品好闲啊··
1,拼多多红包已入账(大声)
1,拼多多赞助央视呢，你说能是一般背景吗
1,拼朋友多多
1,拿了祸多
1,拿另外一台手机扫扫看？
1,按   揉   四   白   穴
1,搁着求极限呢
1,【撒野】我要赢一壶酒，拿来娶你
1,播放量两千多万 
1,擦片视角
1,支持
1,支线任务来辣！！！
1,收压岁钱
1,《收敛级数求和》
1,放那。我来
1,故地重游
1,故            技             重               施                                                        
1,敏感肌和干皮不适合，清洁力太强了些dT-Tb
1,救命弹幕有立体感是怎么回事
1,教主の禁·幻影魔手 
1,教练:不，你不想学这个
1,教练：你tm什么都想学
1,教练：我也想学
1,教练，我想学古筝。
1,新用户
1,《无  人  生  还》
1,无情 然后嘎 我悉尼
1,无想的一刀。
1,无期徒刑，不可减刑，这是最理想的状态
1,无法改的改 
1,无法自视麦当劳叔叔了
1,《无穷级数》
1,无论何时都有人看系列
1,无论我去哪里都是苦涩 正版
1,无语
1,《无限不循环小数》
1,旧key驾崩了
1,[星に] 暗示乐队的起点，livehouse名字（繁星starry）
1,春梦
1,是从2023年穿越过来的
1,是制作组先3d模型进行参考再手绘的，画面还是手绘出来的
1,***是**吧
1,《是谁偷吃了巧克力?》
1,是随机砍成功的这个事没写在界面上啊
1,普京早期作品
1,最初的鬼畜 已完成
1,最后这个去学习呀可太精髓了
1,最新间谍过家家小傲再次使用这招被小潮识破了
1,最终解释权归官方所有
1,最终解释权归平台所有
1,最终解释权归本公司所有
1,最速传说
1,有0个人能成功
1,有人吗
1,有氧气，有水，温度适宜
1,有点急躁
1,有的人砍了但是就是不给你显示
1,朋友多=刷的
1,朋友多就是刷？那你非要砍千把次才能成不是矛盾闭环了吗
1,本视频由肯德基赞助播出
1,杀一儆百
1,权威的来了
1,《杜八秒》
1,来了来了
1,极限的第一步
1,林
1,柠檬派の疑惑
1,【核科】一颗太阳在地面升起
1,桀果：马力欧你真帅
1,梦开始的地方
1,棒洗咯～
1,     欢      迎      回       家      
1,欢迎回来
1,欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆欧拉ー☆
1,欲B又止
1,歌词写的好棒
1,歌词感动
1,正常操作
1,正当防卫里面明确指出了，不一定是防卫自身
1,正片开始
1,正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！正片开始！
1,正道的光
1,此时小傲还在做梦……
1,此时我们来到了调音最准的地方
1,此时才明白这是b站得第一个梗
1,此时有一个傲子在做梦……
1,【此条弹幕专做用于增加热度】
1,【此条评论专做用于增加热度】
1,此签加之于你，必有所伤！
1,殴打
1,每周必看
1,[每周必看]
1,《（每周必看）》
1,【每周必看】
1,每天一遍
1,每天一遍！
1,每天一遍，烦恼全消失！
1,每天一遍，防止抑郁。
1,每日合影
1,每次都有人说拿到过 每次自己都拿不到
1,比特币
1,毕生所学
1,毫无剪辑痕迹
1,永远有人系列
1,《永远有人系列》
1,求极限是吧
1,求球的抛物线
1,沙城团战
1,沙湾路
1,没意思啊
1,没新用户这辈子别想提现
1,没有一种可能是他吐出来的
1,法    国    军    礼
1,《法国军礼》
1,波奇酱角色曲
1,波神启动啦！！！！！！
1,波门
1,波门！
1,波门！！！
1,†波门†
1,波门！虹门！凉门！喜门！
1,注意这段的吉他就是之前波奇教喜多时弹的那段
1,泰勒展开 地球人都不够
1,【泰拉】神铸机关连环 凝视庙宇巨眼
1,洛必达也就图一乐，极限还看拼多多
1,洛必达和微积分也就图一乐，真求极限还得看PDD
1,《洛必达求极限》
1,活着
1,@派科拉
1,海皇os: 虽然不知道有啥可惊吓的，反正跟风就对了
1,海皇这句话才是规则的精髓
1,海豚音（确信）
1,涉黑
1,《淘汰了比赛》
1,深  夜  食  堂
1,深渊法师
1,游戏正式开始
1,满分10分的话我给1w
1,漂亮国小日子乌克兰
1,《激情满满基情满满》
1,灵
1,《灵魂の痛苦》
1,灵魂逐渐变态
1,炸
1,点错了
1,点错了 
1,点错了-_-||
1,烫死我了
1,热度继续给劳资升！
1,热度继续给劳资升！！！
1,热知识：孔子身材威武，不止可以以德服人，也能以武服人
1,《然后伤心地付了钱》
1,爛々爛々爛々爛々爛々爛々爛々爛々爛々爛々爛々爛々
1,爛☆　　　　　爛☆　　　　　爛☆　　　　　　　　　　爛☆　　爛☆　　　　　爛☆　　　　　　爛☆　　　　　爛☆　　　　　爛☆　　　　　　　　　　爛☆　　爛☆　　　　　爛☆　　　　　　　　爛☆　　爛☆
1,爱上大风刮过好几块了
1,爱上对方过后就哭了
1,爸爸最强
1,牛
1,牛奶  咖喱  土豆  豌豆  梨   西瓜   咸蛋
1,牛奶  咖喱  土豆  豌豆  梨  西瓜  咸蛋
1,牛奶，咖喱，土豆，豌豆，梨，西瓜，咸蛋
1,牛奶咖喱土豆豌豆梨西瓜咸蛋
1,牛奶 咖喱 腐乳 豌豆 梨 西瓜 咸蛋
1,牛逼
1,牧 童 遥 指 杏 花 村
1,物 业 敲 门
1,物业敲门
1,物理第六大神兽pdd的刀
1,狒   狒   挠   头
1,狒狒挠头
1,狗熊蹭树
1,猝，但及防
1,猫：我上辈子做了什么孽
1,猫：爪子比我都锋利
1,玩不起
1,玩不起是吧
1,现在才到喜马拉雅山脚
1,现在是2023年
1,《现学现卖》
1,现金支付
1,理想主义者和玩世不恭的人都觉得对方很可怜，可他们实际都很幸运。－－－《
1,甚至2023了
1,甜蜜双排是吧（Doge）
1,生活必需品
1,用机器叫刷，这是人，刷个锤子刷
1,电子包浆
1,画质感人
1,画质越糊杀伤越高 
1,百分之二十亿
1,百分之亿
1,《百家争鸣》
1,百里甩狙
1,皇家发牌
1,直接冲脸
1,直接变成满3500减100券。哈哈
1,直接进师范吧
1,看NTM砍的下来波 笑死了
1,看不见我
1,看了一眼进度条，我以为看了五个小时
1,（看他多开心啊）
1,看到这只手我就已经开始笑了
1,真不错
1,真没睡
1,真的像关晓彤
1,真的生气
1,真的真实
1,真.简单
1,真能这样砍，别人刷号的早刷完了
1,着手机才2000多，万元卡笑死
1,知道和做到的距离是遥远的
1,砍了几千个人都没有成功，就是说哪怕是刷你也刷不了
1,《砍价王者》
1,砍 瓜 切 菜（维斯塔潘并感）
1,破绽！稍纵即逝！（doge）
1,确认存活
1,神奇的画质一
1,神风
1,禁忌【四重存在】
1,禁忌：四重存在
1,禁忌四重存在
1,离开家很过分到宿舍
1,离开家很过分打撒
1,离开脚后跟范德萨
1,《离开脚后跟范德萨》
1,秦  王  扫  六  合
1,秦王扫六合
1,秦王扫六合，虎视何雄哉
1,秦王扫六和，龙卷风摧毁停车场！
1,积分马上要来喽
1,积极健康
1,穷达那
1,空气:我当时害怕极了
1,空降01:50
1,空降：4：36
1,立刻就很过分多少啊
1,立刻脚后跟范德萨
1,站着进法院还是躺着进ICU，那时候没多少理性，只有本能选择
1,竞赛代替不了战争，就像葡萄酒代替不了鲜血。－－－《光荣与梦想
1,笑不活了兄弟萌
1,笑得想死
1,笑晕了哈哈哈
1,笑死
1,笑死啦～
1,笑死我了
1,笑死，我是2023刷的（Doge）
1,笑死硬币根本花不完
1,笔尖微微颤抖的线条。
1,第一天枯干了 
1,等于10甚至等于9
1,算互殴吧
1,管你听没听懂看就完了
1,类人猿做眼保健操的珍贵影像（doge）
1,籽 岷 挖 矿
1,籽岷的MC单人极限生存
1,粤 要不要买东西 买东西 要不要买东西
1,精神粮食
1,索纳是真的大 
1,紧急加更
1,紧急避险
1,紧急避险，因为施暴者下一个目标很有可能是自己
1,《约德尔唱法》
1,细节水瓶反光
1,终于摔了
1,经典1播放104赞
1,经典来了
1,经典的差1%。
1,经典老番
1,结果发货了，pdd给封口费了
1,绘画的时候参考了3d模型，但是画面还是手绘的
1,给我火！
1,〖网络热梗〗鸡你 太美太美  鸡你 太美太美 太太没鸡
1,罗翔一出手，罪犯全自首
1,罗翔厉害
1,美女女厕现在
1,美食区不全是四个字的吗
1,美食区找我小傲，小潮我全给他干爆
1,老卡键和规范的撒
1,老   夫   撩   发   少   年   狂
1,老师好（即答）
1,老梗了哈哈，豆豆都长大了
1,老鼠把你的金币偷走了
1,耍猴
1,《耳朵里面塞饭盆》
1,耻辱呢？？三大耻辱呢？？哲学家的忘性这么大吗？？
1,[聞いて 聴けよ] 前一个是波奇不安的心理活动“听得到吗”，后一个是波奇鼓起勇气的请求“请聆听我”
1,聪明的小狗院长
1,肯德基の诡计
1,胖虎之舞
1,胖虎胖虎胖虎
1,胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆胖虎☆
1,胡说八道，发给我根本没收到
1,脑浆摇匀
1,腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗
1,腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗
1,腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐敗☆腐
1,腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆腐☆
1,自从听了这个曲子~我家的驴冲上二环到现在还没找回来
1,自助银行不是不锁门吗？
1,自己吃饭睡觉打豆豆
1,至11年后的你
1,《节肢杀手》
1,花里胡哨
1,苦力卡
1,苦    力    怕
1,苦力怕
1,苦力怕:爆炸声
1,苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕苦力怕
1,草这幕绷不住了
1,萨尼铁塔
1,蒸汽明白人
1,（蓄力中）
1,蓝蓝教主，浩瀚无边。为善除恶，广播教义。 我等教众，虔诚祈祷。修身养性，高燃圣焰。 圣焰不灭，奋斗不息。熊熊圣火，焚我残躯。 扬我圣教，何畏艰险。生亦何欢，死亦何苦。
1,蓝蓝教主，浩瀚无边。为善除恶，广播教义。 我等教众，虔诚祈祷。修身养性，高燃圣焰。 圣焰不灭，奋斗不息。熊熊圣火，焚我残躯。 扬我圣教，何畏艰险。生亦何欢，死亦何苦。 喜乐悲愁，皆归尘土。怜我世人，忧
1,蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝
1,蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝蓝路
1,蓝～～～～～蓝～～～～～路！！
1,蓝蓝路
1,蓝蓝路！
1,蓝蓝路！！！
1,蓝蓝路～☆
1,蓝蓝路☆蓝蓝路☆蓝蓝路★蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路
1,蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆
1,蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆
1,蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路
1,蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆
1,蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路蓝蓝路
1,☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆
1,蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路
1, 蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路
1,☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆
1,蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝蓝路
1,蓝蓝路 蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路
1,蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆
